SystemId,metervalue,meterDate,solarlog s.no,last transfer date,Device type,may -2021 data,jun- 2021 data,jun - may diff,july- jun diff,capacity,specific yield,Reporting status
76404,43124,2021-07-29T06:08:59,1765650004,02/07/2021 10:15,Meter,40963,42266,1303,858,10.5948,2.892254421,TRUE
76390,47130,2021-07-29T06:08:59,960344223,02/07/2021 10:15,Meter,45046,46292,1246,838,8.3835,3.569937547,TRUE
76626,94612,2021-07-29T06:09:00,2034087652,02/07/2021 10:15,Meter,90718,93043,2325,1569,14.472,3.872009003,TRUE
75893,36113,2021-07-29T06:09:00,155074751,02/07/2021 10:15,Meter,34582,35494,912,619,5.832,3.790662355,TRUE
78952,49134,2021-07-29T06:09:00,423705059,02/07/2021 10:15,Meter,46624,48095,1471,1039,8.1405,4.558337062,TRUE
75638,56322,2021-07-29T06:09:01,691885827,02/07/2021 10:15,Meter,53485,55166,1681,1156,11.61,3.556047742,TRUE
75681,53968,2021-07-29T06:09:01,155025351,02/07/2021 10:15,Meter,51265,52898,1633,1070,10.773,3.547227858,TRUE
45488,51789,2021-07-29T06:09:01,1497234833,02/07/2021 10:15,Meter,50126,51101,975,688,6.21,3.956751783,TRUE
76643,275197,2021-07-29T06:09:01,1765611472,02/07/2021 10:15,Meter,262487,270351,7864,4846,32.94,5.25414173,TRUE
75707,14991,2021-07-29T06:09:02,423555871,02/07/2021 10:15,Meter,14323,14727,404,264,3.24,2.91005291,TRUE
75246,25128,2021-07-29T06:09:02,423558588,02/07/2021 10:15,Meter,23928,24659,731,469,4.658,3.595963933,TRUE
75837,28176,2021-07-29T06:09:04,2034051590,02/07/2021 10:15,Meter,27130,27728,598,448,4.536,3.527336861,TRUE
75705,53638,2021-07-29T06:09:04,691887062,02/07/2021 10:15,Meter,51235,52684,1449,954,9.072,3.755668934,TRUE
74051,36196,2021-07-29T06:09:04,423469174,02/07/2021 10:15,Meter,34694,35679,985,517,7.371,2.5049906,TRUE
75846,52908,2021-07-29T06:09:05,691875700,02/07/2021 10:15,Meter,50455,51890,1435,1018,9.18,3.960473078,TRUE
57791,22708,2021-07-29T06:09:05,691979687,02/07/2021 10:15,Meter,21973,22434,461,274,3.825,2.558356676,TRUE
52080,42190,2021-07-29T06:09:05,155012507,02/07/2021 10:15,Meter,40830,41635,805,555,5.4,3.670634921,TRUE
76344,22977,2021-07-29T06:09:06,1497250147,02/07/2021 10:15,Meter,22005,22585,580,392,4.5225,3.095632946,TRUE
74938,83695,2021-07-29T06:09:06,1765657414,02/07/2021 10:15,Meter,79455,82053,2598,1642,16.4808,3.558253067,TRUE
73512,46988,2021-07-29T06:09:06,423501284,02/07/2021 10:15,Meter,44884,46271,1387,717,7.7625,3.298826777,TRUE
75710,62661,2021-07-29T06:09:07,960351386,02/07/2021 10:15,Meter,59600,61462,1862,1199,11.907,3.596323891,TRUE
76011,38583,2021-07-29T06:09:07,691991296,02/07/2021 10:15,Meter,36671,37850,1179,733,7.371,3.551563075,TRUE
76844,72240,2021-07-29T06:09:08,2034048132,02/07/2021 10:15,Meter,69260,71059,1799,1181,10.553,3.996832316,TRUE
76845,65068,2021-07-29T06:09:08,1765626786,02/07/2021 10:15,Meter,62001,63878,1877,1190,13.266,3.203678577,TRUE
18648,77278,2021-07-29T06:09:08,423393098,02/07/2021 10:15,Meter,74722,76257,1535,1021,5.94,6.138768639,TRUE
37560,54980,2021-07-29T06:09:08,2034106177,02/07/2021 10:15,Meter,53234,54308,1074,672,6.48,3.703703704,TRUE
77003,23789,2021-07-29T06:09:09,960353856,02/07/2021 10:15,Meter,22734,23373,639,416,3.726,3.987424277,TRUE
72829,49032,2021-07-29T06:09:09,1228806077,02/07/2021 10:15,Meter,46848,48219,1371,813,11.03,2.632431032,TRUE
71397,31765,2021-07-29T06:09:09,691903858,02/07/2021 10:15,Meter,30169,31159,990,606,6.156,3.515733779,TRUE
66096,56661,2021-07-29T06:09:09,960346693,02/07/2021 10:15,Meter,54563,55837,1274,824,6.48,4.541446208,TRUE
77687,47722,2021-07-29T06:09:10,1228814722,02/07/2021 10:15,Meter,45006,46612,1606,1110,10.044,3.946919269,TRUE
71391,44170,2021-07-29T06:09:10,960388683,02/07/2021 10:15,Meter,42400,43489,1089,681,6.156,3.950849346,TRUE
72870,29174,2021-07-29T06:09:10,691899165,02/07/2021 10:15,Meter,27623,28578,955,596,6.21,3.427651254,TRUE
77225,42575,2021-07-29T06:09:11,1228818180,02/07/2021 10:15,Meter,40547,41743,1196,832,7.776,3.821281599,TRUE
69625,40391,2021-07-29T06:09:12,1497210133,02/07/2021 10:15,Meter,38855,39778,923,613,6.48,3.378527337,TRUE
77293,59318,2021-07-29T06:09:13,2034098767,02/07/2021 10:15,Meter,56170,58091,1921,1227,11.34,3.864323507,TRUE
77386,53345,2021-07-29T06:09:13,1765545029,02/07/2021 10:15,Meter,50987,52426,1439,919,9.936,3.303283874,TRUE
93285,49278,2021-07-29T06:09:13,2034341321,02/07/2021 10:15,Meter,45588,47724,2136,1554,20.619,2.691692129,TRUE
77500,63292,2021-07-29T06:09:14,1228824108,02/07/2021 10:15,Meter,60315,62094,1779,1198,11.489,3.724059038,TRUE
77528,58627,2021-07-29T06:09:14,2034122232,02/07/2021 10:15,Meter,55701,57437,1736,1190,10.854,3.915607149,TRUE
77494,20882,2021-07-29T06:09:14,691854705,02/07/2021 10:15,Meter,19984,20507,523,375,4.32,3.100198413,TRUE
75876,68366,2021-07-29T06:09:14,1765687054,02/07/2021 10:15,Meter,65673,67296,1623,1070,10.5525,3.621349037,TRUE
73602,41052,2021-07-29T06:09:16,1497219025,02/07/2021 10:15,Meter,39497,40405,908,647,6.156,3.753596955,TRUE
76389,30605,2021-07-29T06:09:17,960256538,02/07/2021 10:15,Meter,29202,29994,792,611,4.86,4.490005879,TRUE
75429,62179,2021-07-29T06:09:17,2034063446,02/07/2021 10:15,Meter,59033,60929,1896,1250,11.448,3.899620645,TRUE
67608,32466,2021-07-29T06:09:17,423446944,02/07/2021 10:15,Meter,31122,31932,810,534,4.77,3.998203055,TRUE
80460,48101,2021-07-29T06:09:18,155075986,02/07/2021 10:15,Meter,46047,47380,1333,721,9.072,2.83840388,TRUE
77558,20661,2021-07-29T06:09:18,423501531,02/07/2021 10:15,Meter,19730,20290,560,371,4.104,3.228557505,TRUE
78680,37069,2021-07-29T06:09:18,1228760876,02/07/2021 10:15,Meter,35455,36448,993,621,5.832,3.802910053,TRUE
78657,32239,2021-07-29T06:09:18,960289636,02/07/2021 10:15,Meter,30395,31506,1111,733,7.056,3.710114998,TRUE
72943,83540,2021-07-29T06:09:19,1228966133,02/07/2021 10:15,Meter,80664,82407,1743,1133,10.935,3.700437651,TRUE
78630,21281,2021-07-29T06:09:19,691954740,02/07/2021 10:15,Meter,20113,20825,712,456,4.536,3.590325019,TRUE
78628,21967,2021-07-29T06:09:19,691928558,02/07/2021 10:15,Meter,21394,21729,335,238,4.5,1.888888889,TRUE
78547,41132,2021-07-29T06:09:19,960383002,02/07/2021 10:15,Meter,39224,40393,1169,739,9.216,2.863808284,TRUE
78513,44297,2021-07-29T06:09:20,1228725061,02/07/2021 10:15,Meter,42063,43434,1371,863,10.692,2.882662605,TRUE
78478,47028,2021-07-29T06:09:20,2034104942,02/07/2021 10:15,Meter,44773,46126,1353,902,7.776,4.142783657,TRUE
78448,65190,2021-07-29T06:09:20,423485476,02/07/2021 10:15,Meter,61901,63891,1990,1299,11.799,3.931931277,TRUE
78319,73839,2021-07-29T06:09:20,960382261,02/07/2021 10:15,Meter,70546,72514,1968,1325,12.06,3.923833215,TRUE
78172,61675,2021-07-29T06:09:21,423519315,02/07/2021 10:15,Meter,58922,60551,1629,1124,9.72,4.129923574,TRUE
77905,74940,2021-07-29T06:09:21,1497193337,02/07/2021 10:15,Meter,71733,73638,1905,1302,11.448,4.061844864,TRUE
78708,30775,2021-07-29T06:09:21,154982126,02/07/2021 10:15,Meter,29008,30041,1033,734,6.804,3.852775678,TRUE
78667,28806,2021-07-29T06:09:21,1765607026,02/07/2021 10:15,Meter,27352,28235,883,571,5.76,3.540426587,TRUE
78519,35279,2021-07-29T06:09:22,691943872,02/07/2021 10:15,Meter,33847,34700,853,579,6.156,3.359092175,TRUE
78374,48642,2021-07-29T06:09:22,1228849549,02/07/2021 10:15,Meter,46432,47783,1351,859,9.747,3.147488605,TRUE
78318,48290,2021-07-29T06:09:22,1497196301,02/07/2021 10:15,Meter,46173,47431,1258,859,8.1,3.787477954,TRUE
75712,30836,2021-07-29T06:09:23,423419527,02/07/2021 10:16,Meter,29633,30332,699,504,5.472,3.289473684,TRUE
78075,33252,2021-07-29T06:09:23,1228825343,02/07/2021 10:16,Meter,30716,32566,1850,686,9.36,2.617521368,TRUE
72645,51920,2021-07-29T06:09:23,691869031,02/07/2021 10:16,Meter,49414,50945,1531,975,9.792,3.556109944,TRUE
78072,83496,2021-07-29T06:09:23,2034045662,02/07/2021 10:16,Meter,80039,82119,2080,1377,17.01,2.891156463,TRUE
41028,59718,2021-07-29T06:09:24,1497253605,02/07/2021 10:16,Meter,57044,58642,1598,1076,9.207,4.173842884,TRUE
74934,30213,2021-07-29T06:09:24,423494121,02/07/2021 10:16,Meter,28794,29631,837,582,5.886,3.531381972,TRUE
76302,75978,2021-07-29T06:09:24,1228761617,02/07/2021 10:16,Meter,73717,75077,1360,901,12.87,2.5002775,TRUE
76076,37786,2021-07-29T06:09:25,1765825621,02/07/2021 10:16,Meter,35267,36797,1530,989,9.909,3.56458054,TRUE
78643,22088,2021-07-29T06:09:25,155065118,02/07/2021 10:16,Meter,21036,21679,643,409,3.861,3.783253783,TRUE
78690,37470,2021-07-29T06:09:25,960429932,02/07/2021 10:16,Meter,35249,36612,1363,858,9.396,3.261266192,TRUE
79185,50625,2021-07-29T06:09:25,2034030842,02/07/2021 10:16,Meter,47632,49429,1797,1196,11.52,3.707837302,TRUE
79106,52156,2021-07-29T06:09:26,1497279046,02/07/2021 10:16,Meter,49647,51176,1529,980,9.3465,3.744717274,TRUE
79217,21318,2021-07-29T06:09:26,423508447,02/07/2021 10:16,Meter,20278,20906,628,412,4.536,3.243890149,TRUE
78967,44771,2021-07-29T06:09:26,691916455,02/07/2021 10:16,Meter,43872,44411,539,360,8.424,1.526251526,TRUE
79127,36118,2021-07-29T06:09:28,2034033559,02/07/2021 10:16,Meter,34028,35294,1266,824,8.262,3.561918595,TRUE
78875,47998,2021-07-29T06:09:28,1228723579,02/07/2021 10:16,Meter,45608,47029,1421,969,9.963,3.473566482,TRUE
78865,48764,2021-07-29T06:09:29,691992778,02/07/2021 10:16,Meter,46523,47901,1378,863,9.045,3.407565348,TRUE
78877,34687,2021-07-29T06:09:29,1228726296,02/07/2021 10:16,Meter,32927,33959,1032,728,6.804,3.821281599,TRUE
79123,147897,2021-07-29T06:09:31,1497312638,02/07/2021 10:16,Meter,140682,144874,4192,3023,20.52,5.261417432,TRUE
91011,29777,2021-07-29T06:09:31,1497473435,02/07/2021 10:16,Meter,27921,29034,1113,743,7.776,3.412514697,TRUE
17400,43594,2021-07-29T06:09:31,1765686807,02/07/2021 10:16,Meter,42288,43070,782,524,5.297,3.532997114,TRUE
72990,36388,2021-07-29T06:09:32,1765742135,02/07/2021 10:16,Meter,34328,35594,1266,794,8.073,3.512590469,TRUE
64166,23608,2021-07-29T06:09:32,1228800396,02/07/2021 10:16,Meter,22765,23279,514,329,4.212,2.789648623,TRUE
79351,46578,2021-07-29T06:09:32,1497191855,02/07/2021 10:16,Meter,44363,45726,1363,852,6.48,4.695767196,TRUE
79388,50311,2021-07-29T06:09:32,2034080242,02/07/2021 10:16,Meter,47903,49378,1475,933,7.02,4.746642247,TRUE
79353,36849,2021-07-29T06:09:33,1497213838,02/07/2021 10:16,Meter,34786,35988,1202,861,8.262,3.721859114,TRUE
79562,19850,2021-07-29T06:09:33,155134031,02/07/2021 10:16,Meter,18761,19427,666,423,4.86,3.108465608,TRUE
17540,32080,2021-07-29T06:09:33,1497231622,02/07/2021 10:16,Meter,30510,31591,1081,489,8.1,2.156084656,TRUE
80112,34379,2021-07-29T06:09:33,1497127882,02/07/2021 10:16,Meter,32400,33606,1206,773,9.315,2.963729775,TRUE
80210,47377,2021-07-29T06:09:34,1228666522,02/07/2021 10:16,Meter,45014,46449,1435,928,9.504,3.487253487,TRUE
79851,30931,2021-07-29T06:09:34,423492392,02/07/2021 10:16,Meter,29117,30236,1119,695,6.48,3.830467372,TRUE
79766,60344,2021-07-29T06:09:34,692005128,02/07/2021 10:16,Meter,57160,59125,1965,1219,14.283,3.048079135,TRUE
80534,29747,2021-07-29T06:09:35,692035262,02/07/2021 10:16,Meter,28016,29078,1062,669,7.452,3.206234184,TRUE
79967,54857,2021-07-29T06:09:35,2034212140,02/07/2021 10:16,Meter,52303,53857,1554,1000,9.648,3.701729448,TRUE
80312,42140,2021-07-29T06:09:35,2034108894,02/07/2021 10:16,Meter,39639,41109,1470,1031,9.72,3.788212816,TRUE
80176,39018,2021-07-29T06:09:35,1765815000,02/07/2021 10:16,Meter,36663,38063,1400,955,9.396,3.629964118,TRUE
80266,62809,2021-07-29T06:09:36,691945601,02/07/2021 10:16,Meter,60005,61671,1666,1138,10.2465,3.966511213,TRUE
79950,33114,2021-07-29T06:09:36,155072775,02/07/2021 10:16,Meter,31161,32311,1150,803,7.776,3.688087889,TRUE
79526,43975,2021-07-29T06:09:36,423543274,02/07/2021 10:16,Meter,41772,43062,1290,913,9.99,3.263978264,TRUE
79668,36560,2021-07-29T06:09:36,691853964,02/07/2021 10:16,Meter,34597,35782,1185,778,8.262,3.363073625,TRUE
79666,33203,2021-07-29T06:09:37,1228726543,02/07/2021 10:16,Meter,31474,32501,1027,702,6.804,3.684807256,TRUE
79695,34887,2021-07-29T06:09:37,1228771003,02/07/2021 10:16,Meter,32801,34028,1227,859,8.316,3.689101903,TRUE
80426,39492,2021-07-29T06:09:37,1765641853,02/07/2021 10:16,Meter,36882,38433,1551,1059,9.72,3.891093474,TRUE
79686,27336,2021-07-29T06:09:37,960289142,02/07/2021 10:16,Meter,25834,26707,873,629,6.804,3.301629294,TRUE
79943,47882,2021-07-29T06:09:38,960342494,02/07/2021 10:16,Meter,45239,46848,1609,1034,12.096,3.052957294,TRUE
80274,16229,2021-07-29T06:09:38,960343235,02/07/2021 10:16,Meter,15211,15821,610,408,4.374,3.331373702,TRUE
79606,45065,2021-07-29T06:09:38,423420268,02/07/2021 10:16,Meter,42945,44196,1251,869,8.064,3.848674887,TRUE
79412,39152,2021-07-29T06:09:38,154982867,02/07/2021 10:16,Meter,37047,38311,1264,841,8.019,3.74556856,TRUE
80346,46993,2021-07-29T06:09:39,423488687,02/07/2021 10:16,Meter,44492,45964,1472,1029,9.504,3.866792929,TRUE
80341,40884,2021-07-29T06:09:39,1228761370,02/07/2021 10:16,Meter,38789,40097,1308,787,6.48,4.337522046,TRUE
79673,37599,2021-07-29T06:09:39,2034062458,02/07/2021 10:16,Meter,35674,36872,1198,727,6.48,4.006834215,TRUE
79862,44124,2021-07-29T06:09:39,691884592,02/07/2021 10:16,Meter,42107,43343,1236,781,6.48,4.304453263,TRUE
79389,48961,2021-07-29T06:09:40,1765633455,02/07/2021 10:16,Meter,46758,48115,1357,846,6.21,4.865424431,TRUE
80491,33065,2021-07-29T06:09:40,691924112,02/07/2021 10:16,Meter,31435,32408,973,657,5.4,4.345238095,TRUE
80490,36330,2021-07-29T06:09:40,691935968,02/07/2021 10:16,Meter,34576,35641,1065,689,5.4,4.556878307,TRUE
80648,32929,2021-07-29T06:09:40,1228745562,02/07/2021 10:16,Meter,31359,32306,947,623,8.991,2.474696919,TRUE
78058,54005,2021-07-29T06:09:41,1497398841,02/07/2021 10:16,Meter,51554,53042,1488,963,10.2465,3.356546835,TRUE
81247,11526,2021-07-29T06:09:41,155057955,02/07/2021 10:16,Meter,10946,11335,389,191,2.97,2.296777297,TRUE
81026,36898,2021-07-29T06:09:41,1765648769,02/07/2021 10:16,Meter,34579,35964,1385,934,8.262,4.037417436,TRUE
77384,98363,2021-07-29T06:09:41,960371887,02/07/2021 10:16,Meter,92182,95803,3621,2560,21.2625,4.299991602,TRUE
81119,21647,2021-07-29T06:09:42,691929299,02/07/2021 10:16,Meter,20713,21258,545,389,3.825,3.632119514,TRUE
81000,40161,2021-07-29T06:09:42,960367441,02/07/2021 10:16,Meter,38029,39301,1272,860,7.776,3.949882422,TRUE
80724,41398,2021-07-29T06:09:42,960348175,02/07/2021 10:16,Meter,39124,40478,1354,920,8.991,3.654448099,TRUE
81134,15322,2021-07-29T06:09:45,2034109141,02/07/2021 10:16,Meter,14655,15062,407,260,4.32,2.149470899,TRUE
81090,50338,2021-07-29T06:09:46,1765678162,02/07/2021 10:16,Meter,47868,49361,1493,977,10.2465,3.405343985,TRUE
81079,97363,2021-07-29T06:09:46,423493627,02/07/2021 10:16,Meter,93659,95837,2178,1526,21.024,2.592275495,TRUE
80964,35252,2021-07-29T06:09:46,960407455,02/07/2021 10:16,Meter,33585,34593,1008,659,6.48,3.632054674,TRUE
81291,23127,2021-07-29T06:09:46,155051780,02/07/2021 10:16,Meter,21616,22533,917,594,7.9461,2.669773312,TRUE
81162,33143,2021-07-29T06:09:47,1765655191,02/07/2021 10:16,Meter,31340,32411,1071,732,6.804,3.842277652,TRUE
81695,24977,2021-07-29T06:09:47,1765670258,02/07/2021 10:16,Meter,23612,24425,813,552,7.2,2.738095238,TRUE
81858,27360,2021-07-29T06:09:47,960364724,02/07/2021 10:16,Meter,26003,26830,827,530,5.508,3.436559809,TRUE
81879,45685,2021-07-29T06:09:47,423477819,02/07/2021 10:16,Meter,43255,44712,1457,973,9.216,3.770616319,TRUE
75765,22051,2021-07-29T06:09:48,2034113834,02/07/2021 10:16,Meter,20674,21519,845,532,5.481,3.466520708,TRUE
82150,61816,2021-07-29T06:09:48,960371393,02/07/2021 10:16,Meter,58433,60510,2077,1306,13.869,3.363101676,TRUE
38874,124645,2021-07-29T06:09:49,2034321314,02/07/2021 10:16,Meter,121427,123497,2070,1148,15.075,2.71973466,TRUE
82273,38299,2021-07-29T06:09:49,691978946,02/07/2021 10:16,Meter,36213,37467,1254,832,9.1233,3.256966856,TRUE
82294,55023,2021-07-29T06:09:49,1497251876,02/07/2021 10:16,Meter,52394,53944,1550,1079,11.34,3.398211136,TRUE
86340,104445,2021-07-29T06:09:49,960549233,02/07/2021 10:16,Meter,98232,101915,3683,2530,21.78,4.148629149,TRUE
81833,28464,2021-07-29T06:09:50,960407208,02/07/2021 10:16,Meter,26947,27876,929,588,6.48,3.240740741,TRUE
81905,27392,2021-07-29T06:09:50,691927817,02/07/2021 10:16,Meter,26038,26862,824,530,5.2974,3.573181453,TRUE
80162,46603,2021-07-29T06:09:50,423637381,02/07/2021 10:16,Meter,44353,45768,1415,835,10.26,2.906571986,TRUE
81974,27040,2021-07-29T06:09:50,1497431198,02/07/2021 10:16,Meter,25532,26443,911,597,5.76,3.701636905,TRUE
82272,28405,2021-07-29T06:09:50,2034101237,02/07/2021 10:16,Meter,27141,27903,762,502,5.4,3.32010582,TRUE
82379,23949,2021-07-29T06:09:51,155074504,02/07/2021 10:16,Meter,22656,23452,796,497,5.184,3.423996914,TRUE
81667,24699,2021-07-29T06:09:51,155064624,02/07/2021 10:16,Meter,23518,24239,721,460,4.608,3.565228175,TRUE
79966,83066,2021-07-29T06:09:51,1765659390,02/07/2021 10:16,Meter,79199,81468,2269,1598,12.42,4.595123073,TRUE
82940,52636,2021-07-29T06:09:51,155080926,02/07/2021 10:16,Meter,49950,51576,1626,1060,10.854,3.487851747,TRUE
39927,24068,2021-07-29T06:09:52,1765680385,02/07/2021 10:16,Meter,22826,23570,744,498,4.7088,3.77712247,TRUE
74113,37515,2021-07-29T06:09:52,2034093333,02/07/2021 10:17,Meter,35634,36783,1149,732,7.425,3.520923521,TRUE
82925,49150,2021-07-29T06:09:52,960355338,02/07/2021 10:17,Meter,46465,48094,1629,1056,9.18,4.108309991,TRUE
83186,23836,2021-07-29T06:09:52,1228808300,02/07/2021 10:17,Meter,22537,23316,779,520,5.427,3.422043223,TRUE
83187,51255,2021-07-29T06:09:53,1497232857,02/07/2021 10:17,Meter,48726,50260,1534,995,10.044,3.53800421,TRUE
83213,33121,2021-07-29T06:09:53,691923124,02/07/2021 10:17,Meter,31534,32497,963,624,6.1803,3.60592759,TRUE
82693,30796,2021-07-29T06:09:53,155057461,02/07/2021 10:17,Meter,29201,30164,963,632,6.03,3.743188818,TRUE
82473,20507,2021-07-29T06:09:53,2034109635,02/07/2021 10:17,Meter,19301,20036,735,471,5.508,3.053999378,TRUE
83178,47105,2021-07-29T06:09:54,1765674210,02/07/2021 10:17,Meter,44545,46020,1475,1085,9.347,4.145715203,TRUE
82708,32590,2021-07-29T06:09:54,1228762605,02/07/2021 10:17,Meter,30872,31905,1033,685,6.912,3.539393188,TRUE
82534,16181,2021-07-29T06:09:54,1229038010,02/07/2021 10:17,Meter,15568,15772,204,409,5.184,2.817735891,TRUE
82631,54628,2021-07-29T06:09:55,1497115532,02/07/2021 10:17,Meter,51172,53291,2119,1337,12.06,3.959369818,TRUE
82579,47122,2021-07-29T06:09:55,1497252123,02/07/2021 10:17,Meter,44819,46205,1386,917,9.045,3.620784964,TRUE
82730,49087,2021-07-29T06:09:55,691907563,02/07/2021 10:17,Meter,45983,47804,1821,1283,11.592,3.952849256,TRUE
82948,54204,2021-07-29T06:09:55,691971783,02/07/2021 10:17,Meter,51644,53193,1549,1011,9.1233,3.957684484,TRUE
82942,49905,2021-07-29T06:09:56,155014483,02/07/2021 10:17,Meter,47530,48963,1433,942,8.7435,3.847756292,TRUE
82944,39620,2021-07-29T06:09:56,1497192102,02/07/2021 10:17,Meter,37510,38810,1300,810,8.829,3.276539974,TRUE
83078,29016,2021-07-29T06:09:56,1497278058,02/07/2021 10:17,Meter,27287,28339,1052,677,6.48,3.731261023,TRUE
83075,35333,2021-07-29T06:09:56,960408443,02/07/2021 10:17,Meter,33196,34455,1259,878,7.839,4.000145791,TRUE
82954,61644,2021-07-29T06:09:57,423450155,02/07/2021 10:17,Meter,58147,60224,2077,1420,12.1095,4.187975202,TRUE
82943,63270,2021-07-29T06:09:57,1765627774,02/07/2021 10:17,Meter,59638,61860,2222,1410,14.715,3.422163973,TRUE
83201,23743,2021-07-29T06:09:57,1765627527,02/07/2021 10:17,Meter,22509,23249,740,494,4.7088,3.746784137,TRUE
83073,68725,2021-07-29T06:09:57,2034063940,02/07/2021 10:17,Meter,64996,67244,2248,1481,14.4207,3.667842556,TRUE
81801,30323,2021-07-29T06:09:58,1765677421,02/07/2021 10:17,Meter,28411,29576,1165,747,7.308,3.65059817,TRUE
83269,43328,2021-07-29T06:09:59,960529226,02/07/2021 10:17,Meter,41242,42490,1248,838,9.068,3.300460016,TRUE
83063,30268,2021-07-29T06:10:00,155015224,02/07/2021 10:17,Meter,28665,29600,935,668,5.508,4.331362174,TRUE
46378,30906,2021-07-29T06:10:00,1228661088,02/07/2021 10:17,Meter,29601,30383,782,523,4.617,4.045607847,TRUE
83405,48286,2021-07-29T06:10:00,2034062705,02/07/2021 10:17,Meter,45786,47311,1525,975,12.9492,2.689079524,TRUE
80218,63616,2021-07-29T06:10:01,1497199265,02/07/2021 10:17,Meter,60627,62452,1825,1164,12.42,3.347135956,TRUE
83321,20820,2021-07-29T06:10:01,1765872798,02/07/2021 10:17,Meter,19786,20424,638,396,5.832,2.425044092,TRUE
82380,23235,2021-07-29T06:10:01,1497222977,02/07/2021 10:17,Meter,21987,22729,742,506,5.184,3.486000882,TRUE
83344,27487,2021-07-29T06:10:02,960349163,02/07/2021 10:17,Meter,25787,26809,1022,678,8.316,2.911770769,TRUE
83348,40848,2021-07-29T06:10:02,2034088887,02/07/2021 10:17,Meter,38484,39854,1370,994,10.989,3.230503231,TRUE
76727,12829,2021-07-29T06:10:02,960406714,02/07/2021 10:17,Meter,12169,12571,402,258,2.448,3.764005602,TRUE
82726,43355,2021-07-29T06:10:02,1765649016,02/07/2021 10:17,Meter,40703,42300,1597,1055,9.72,3.876396238,TRUE
83640,31372,2021-07-29T06:10:04,423464728,02/07/2021 10:17,Meter,29581,30648,1067,724,8.568,3.017873816,TRUE
78007,39570,2021-07-29T06:10:09,692010315,02/07/2021 10:17,Meter,36948,38541,1593,1029,8.64,4.253472222,TRUE
83836,37056,2021-07-29T06:10:09,155222704,02/07/2021 10:17,Meter,35407,36485,1078,571,9.072,2.247889897,TRUE
83843,17076,2021-07-29T06:10:09,423483006,02/07/2021 10:17,Meter,15954,16644,690,432,4.523,3.41113673,TRUE
83842,28979,2021-07-29T06:10:10,691972030,02/07/2021 10:17,Meter,27443,28381,938,598,5.592,3.819231555,TRUE
83789,26038,2021-07-29T06:10:10,960373122,02/07/2021 10:17,Meter,24623,25448,825,590,5.184,4.064704586,TRUE
